Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Zona_Centro,Zona_Este,Zona_Norte,Zona_Sur,Profesion_Administración/Servicios,Profesion_Arte,Profesion_Empresa/Finanzas,Profesion_Otros,Profesion_Salud,Profesion_Tecnico/Ing,Campanna_anno_0.0,Campanna_anno_1.0,Campanna_anno_3.0,Campanna_anno_4.0,Campanna_anno_5.0
1,0,-1.3008602568043865,0,0,0,-1.1404990049414507,3,-0.9823811956099987,4.873065568472445,-0.5338179926678509,0,-1.365088570226567,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-0.9203241319385604,1,0,0,0.15347311457466806,2,-0.8572401791417987,-0.10424444347304426,-0.5338179926678509,0,-0.712913913472575,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.8659618283862996,0,1,0,2.0944312938488463,2,-0.7070653147693828,-0.6857649195373589,-0.5338179926678509,1,-0.8810001652132946,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.16692193910665667,1,2,0,-1.1404990049414507,1,0.42230836926117415,-0.3199169611445238,0.17013106035126344,0,0.040112494325848624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,-0.8115995248340387,1,1,0,-0.4935129451833914,2,-0.8041526166752484,-0.3194491248805943,-0.5338179926678509,0,0.7931389021242723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,1.3628926172563955,1,2,1,-0.4935129451833914,1,-0.13554849395723823,-0.2647122820008479,0.17013106035126344,0,0.833479602542045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,-0.10488957865464761,1,2,0,-1.1404990049414507,1,1.7655563480134315,-0.3564081897310214,0.17013106035126344,1,0.10062354495250767,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,2.5588632954061343,0,2,0,-1.1404990049414507,0,-0.38806014807112754,-0.11827953139092796,-0.5338179926678509,0,1.6268467107582414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,-1.2464979532521256,0,0,0,1.4474452340907868,3,-0.9108922026659413,0.5568081974592779,-0.5338179926678509,1,-0.3767414099911359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.702874917729517,1,1,0,-1.1404990049414507,2,-0.942558467996866,0.03563859944186326,-0.5338179926678509,0,-0.5784449120799994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-0.757237221281778,0,1,0,1.4474452340907868,2,-0.7609995688223216,0.11096023793450577,-0.5338179926678509,1,-0.591891812219257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.10488957865464761,1,2,0,-1.1404990049414507,1,0.38028424352343176,-0.19172982482785267,0.17013106035126344,0,0.4367960484339468,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,-0.10488957865464761,1,2,1,0.8004591743327275,1,-0.1924743916154158,-0.11827953139092796,-0.5338179926678509,0,-1.0625333170932718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.2679764893114302,1,2,0,-1.1404990049414507,2,2.0597816742833874,-0.028922804980401753,0.17013106035126344,0,0.6586699007316966,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,-0.757237221281778,0,1,0,-1.1404990049414507,2,-1.0576803006928037,0.13248070607526077,-0.5338179926678509,1,0.557818149687265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,-0.757237221281778,1,1,0,0.15347311457466806,2,-1.0351583044948733,-0.19032631603606429,-0.5338179926678509,0,1.700804661524158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,0.11255963555439583,1,2,2,1.4474452340907868,1,-0.9360389427816757,-0.3746538040242702,-0.5338179926678509,0,-1.0759802172325292,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,-0.10488957865464761,0,2,0,0.15347311457466806,1,1.5995483509755533,-0.18237309954926353,-0.5338179926678509,0,-1.270960269251764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.16692193910665667,1,2,1,-0.4935129451833914,1,1.4386487265088848,-0.06354268851118154,0.17013106035126344,1,-0.3498476097126208,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1.960877956331265,1,2,2,-0.4935129451833914,0,1.7833368713275872,-0.017694734646094796,0.17013106035126344,0,-1.2037257685554763,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-1.0834110425953432,1,0,0,0.8004591743327275,2,-0.8681625006062087,0.4276853886147479,-0.5338179926678509,0,1.3377383577642037,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,-0.15925188220690847,1,2,1,0.15347311457466806,1,1.1490802039640649,0.014118131301108255,-0.5338179926678509,0,0.35611464759840145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1,0.33000884976343925,1,2,1,-0.4935129451833914,1,2.019648493088579,-0.16412748525601473,0.17013106035126344,1,-0.7061904634029462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,2.5588632954061343,0,2,0,-1.1404990049414507,0,0.8001021551076615,-0.19172982482785267,2.6339527459181635,0,-1.647473473150976,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-0.702874917729517,0,1,0,1.4474452340907868,2,-1.0568336091064154,-0.22260701824719678,-0.5338179926678509,0,-1.1970023184858474,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.7105449746292652,0,2,0,-0.4935129451833914,1,-0.14624503099861122,-0.3012035105873455,-0.5338179926678509,0,-0.5515511118014843,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1.3628926172563955,1,2,2,-0.4935129451833914,1,-0.5959511555823501,4.54090182108253,0.17013106035126344,0,0.988118954143507,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1.4716172243609174,1,2,0,-1.1404990049414507,1,-0.9595487458303925,-0.045297074217932734,-0.5338179926678509,0,-0.6725732130548023,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-1.3552225603566475,0,0,0,-1.1404990049414507,3,-1.051188998530493,-0.6385134568804838,-0.5338179926678509,0,1.1830990061627418,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,-0.2679764893114302,1,2,0,-1.1404990049414507,2,0.6097376634346781,-0.11500467754342177,0.17013106035126344,1,-0.8003187643777492,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-1.0290487390430823,1,0,0,-0.4935129451833914,2,-0.796617061556392,0.10487836650342283,-0.5338179926678509,0,-0.40363521026965105,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-1.3008602568043865,0,0,0,-1.1404990049414507,3,-1.1198274631337095,0.2985625797702179,-0.5338179926678509,0,0.8603734028205602,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,-1.4095848639089081,0,0,0,0.8004591743327275,3,-0.9646853414544819,-0.07289941378977068,-0.5338179926678509,1,0.6250526503835527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0.3843711533157001,1,2,0,0.15347311457466806,1,1.9322134752675408,-0.10939064237626829,1.226054639879935,0,-1.2037257685554763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.7105449746292652,1,2,1,0.8004591743327275,1,1.139540812090756,-0.10003391709767916,1.226054639879935,0,1.2436100567894008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,2.395776384749352,1,2,2,-0.4935129451833914,0,-0.31177323613753605,-0.46588187549051424,0.17013106035126344,1,-0.10107995713635581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-0.05052727510238675,1,2,0,1.4474452340907868,1,1.2692821861783328,-0.2829578962940967,-0.5338179926678509,0,1.6268467107582414,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1.1454434030473521,1,2,1,0.8004591743327275,1,2.082219001322679,-0.3012035105873455,1.226054639879935,0,1.2301631566501432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,-0.3767010964159519,1,1,0,-1.1404990049414507,2,1.077845218495924,0.05715906758261826,0.17013106035126344,0,-1.1432147179288172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,-0.757237221281778,0,1,1,0.15347311457466806,2,-0.7090691515238353,0.1862818764271483,-0.5338179926678509,1,0.38973189794654534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,-1.0290487390430823,0,0,0,0.15347311457466806,2,-1.0411133686524714,0.5727146304328794,-0.5338179926678509,0,1.7680391622204459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,-0.15925188220690847,1,2,1,0.15347311457466806,1,1.5088394590204801,0.07867953572337327,-0.5338179926678509,0,0.8670968528901889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1.0910810994950912,1,2,2,-0.4935129451833914,1,0.16669217933052755,-0.10003391709767916,0.17013106035126344,1,0.30905049711099997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0.11255963555439583,1,2,2,0.8004591743327275,1,0.6642646015980885,-0.23757777869293942,1.226054639879935,1,-0.8877236152829234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,-0.9203241319385604,0,0,0,0.15347311457466806,2,-0.8323192234491013,-0.3947707633732368,-0.5338179926678509,0,-1.0692567671629005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,-1.0834110425953432,0,0,0,0.15347311457466806,2,-0.9279953727109863,0.4922467930370129,-0.5338179926678509,1,-0.3498476097126208,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,2.721950206062917,1,2,2,-0.4935129451833914,0,-0.9290960717732911,-0.7447122887924704,-0.5338179926678509,1,-1.0020222664666127,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-1.4095848639089081,0,0,0,0.8004591743327275,3,-1.0678688227823436,0.008036259870025318,-0.5338179926678509,0,-0.8810001652132946,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.21361418575916932,1,2,0,-0.4935129451833914,1,-0.7996651512673901,-0.2441274863879518,-0.5338179926678509,0,-0.9078939654918098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,-1.2464979532521256,0,0,0,0.8004591743327275,3,-0.9596334149890314,4.550258546361119,-0.5338179926678509,1,-0.7061904634029462,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-0.15925188220690847,1,2,0,-1.1404990049414507,1,-0.43364037847170106,0.11096023793450577,0.17013106035126344,0,-1.0961505674414156,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,2.0696025634357866,0,2,2,-0.4935129451833914,0,-0.47340665997907444,-0.08178830280443035,-0.5338179926678509,0,0.4771367488517195,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,-0.05052727510238675,1,2,0,-1.1404990049414507,1,0.14893987906925155,-0.14588187096276592,0.17013106035126344,1,-0.8473829148651507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,0.819269581733787,1,2,2,0.8004591743327275,1,1.7382928789317262,-0.7143029316370557,1.226054639879935,1,-1.1970023184858474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.7105449746292652,1,2,2,0.15347311457466806,1,0.2953328543557994,-0.2647122820008479,1.226054639879935,1,-1.0490864169540142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.9746864354908213,1,0,0,-1.1404990049414507,2,-0.9618630361665208,0.03563859944186326,-0.5338179926678509,0,1.3982494083908628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,0.9279941888383088,1,2,0,0.8004591743327275,1,-0.9132347160549491,0.06464444780548957,-0.5338179926678509,0,1.7478688120115595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0.438733456867961,1,2,2,0.8004591743327275,1,0.9751415290670157,-0.38354269303892985,1.226054639879935,0,-0.17503790790227242,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,-0.4854257035204736,1,1,2,0.8004591743327275,2,-0.8343512832564334,-0.07196374126191177,-0.5338179926678509,1,-0.5381042116622267,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.33000884976343925,1,2,1,0.15347311457466806,1,2.066018968969782,-0.4293906469040166,1.226054639879935,0,-0.4843166111051964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.6485126141772561,1,1,0,-0.4935129451833914,2,-0.8494506165470258,-0.10424444347304426,-0.5338179926678509,1,-0.23554895852893148,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.9823564923905695,1,2,1,-0.4935129451833914,1,0.32457193713907756,0.07353333682014924,0.17013106035126344,0,1.2839507572071736,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0.49309576042022185,1,2,0,0.15347311457466806,1,0.2919743110631256,-0.2647122820008479,1.226054639879935,0,-1.0759802172325292,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.10488957865464761,1,2,0,-0.4935129451833914,1,-0.737687327143762,0.0459309972483113,-0.5338179926678509,1,0.07372974467399254,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,-0.9203241319385604,1,0,0,0.15347311457466806,2,-0.8050275313145164,0.02487836537148576,-0.5338179926678509,0,-1.7281548739865213,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,-0.05052727510238675,1,2,2,0.15347311457466806,1,1.9309434378879584,-0.10003391709767916,1.226054639879935,1,-1.0894271173717869,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,-1.0834110425953432,1,0,0,0.8004591743327275,2,-0.8756133865664263,-0.6385134568804838,-0.5338179926678509,0,-0.6187856124977721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.2679764893114302,1,2,0,-1.1404990049414507,2,-0.7154475614746276,0.12172047200488327,-0.5338179926678509,0,1.1494817558145978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.438733456867961,1,2,0,-0.4935129451833914,1,1.2263549227484427,-0.19172982482785267,0.17013106035126344,0,-1.4995575716191427,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,-0.10488957865464761,1,2,1,0.15347311457466806,1,-0.8846729865407817,-0.027051459924683927,-0.5338179926678509,0,0.31577394718062873,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,-1.4095848639089081,0,0,0,1.4474452340907868,3,-1.1117556700101405,0.18534620389928938,-0.5338179926678509,0,1.8151033127078473,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,-0.15925188220690847,1,2,2,0.8004591743327275,1,1.6937569014876985,-0.0074023368396467495,-0.5338179926678509,0,-1.2642368191821352,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1.6347041350176998,1,2,0,-0.4935129451833914,1,-0.5263813302341064,-0.027051459924683927,0.17013106035126344,0,0.15441114550953794,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,-0.10488957865464761,1,2,1,-0.4935129451833914,1,0.0542233136052734,-0.3564081897310214,0.17013106035126344,1,-0.6053387123585146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.7649072781815262,1,2,1,-0.4935129451833914,1,0.21944106516252254,-0.07289941378977068,0.17013106035126344,0,0.019942144116962275,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,-0.15925188220690847,1,2,1,-0.4935129451833914,1,0.4644171641575554,-0.6857649195373589,0.17013106035126344,0,0.040112494325848624,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1.6890664385699607,1,2,0,-0.4935129451833914,0,0.8750908066087908,-0.05465379949652187,0.17013106035126344,0,1.5596122100619536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.3843711533157001,1,2,0,-1.1404990049414507,1,0.16355942046089061,-0.7447122887924704,0.17013106035126344,0,-0.591891812219257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.8115995248340387,0,1,0,0.8004591743327275,2,-0.8462331885187501,-0.10424444347304426,-0.5338179926678509,0,0.34266774745914386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,-1.0834110425953432,1,0,0,2.0944312938488463,2,-0.8262512670799848,0.3308432819813504,-0.5338179926678509,0,1.2570569569286583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,-0.6485126141772561,1,1,0,0.8004591743327275,2,-1.029287909495914,0.20780234456790328,-0.5338179926678509,0,0.58471194996578,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,-1.0290487390430823,1,0,0,-1.1404990049414507,2,-1.0214701238482615,0.5890888996704104,-0.5338179926678509,0,1.0688003549790523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,-0.32233879286369105,0,2,2,0.15347311457466806,2,-0.3254614167841479,-0.42705146558436935,-0.5338179926678509,0,1.6739108612456428,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.9823564923905695,1,2,0,-0.4935129451833914,1,0.7278229166829749,-0.05465379949652187,0.17013106035126344,0,0.07372974467399254,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,2.1239648669880475,0,2,2,0.15347311457466806,0,-0.49093317581731355,-0.06354268851118154,-0.5338179926678509,0,-1.3247478698087942,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.32233879286369105,1,2,0,0.8004591743327275,2,0.6000289332440915,-0.20108655010644177,-0.5338179926678509,1,-1.0894271173717869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.7649072781815262,1,2,1,-1.1404990049414507,1,-0.4277699834727417,-0.09114502808301948,0.17013106035126344,0,-0.43725246061779494,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1.7434287421222217,0,2,0,-1.1404990049414507,0,0.6550921094122146,-0.3199169611445238,2.6339527459181635,0,-1.3314713198784232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,0.22128424265891755,1,2,0,-1.1404990049414507,1,1.4365602205957935,-0.10003391709767916,0.17013106035126344,0,0.5309243494087498,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,-1.3008602568043865,0,0,0,2.7414173536069057,3,-0.9397361627089049,0.4922467930370129,-0.5338179926678509,1,0.013218694047333494,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,-0.10488957865464761,0,2,0,0.15347311457466806,1,1.600225704244664,0.03704210823365163,-0.5338179926678509,1,-1.2776837193213928,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1.6890664385699607,0,2,2,-0.4935129451833914,0,-0.273728560855819,-0.23757777869293942,-0.5338179926678509,0,-1.7147079738472637,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,-0.6485126141772561,1,1,0,0.15347311457466806,2,-1.0760252850645515,0.014118131301108255,-0.5338179926678509,0,0.5376477994783786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0.5474580639724826,1,2,1,0.8004591743327275,1,1.9556668322104986,-0.3012035105873455,1.226054639879935,0,1.9562957641700518,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,-1.0834110425953432,0,0,0,1.4474452340907868,2,-1.0444436888922657,0.3308432819813504,-0.5338179926678509,1,-0.4103586603392798,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.16692193910665667,1,2,1,0.15347311457466806,1,0.8246279880600444,-0.32880585015918345,1.226054639879935,0,0.46368984871246194,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,-1.51830947101343,0,0,0,0.15347311457466806,3,-1.0779444526603652,0.04031696208115783,-0.5338179926678509,1,-0.9684050161184689,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0.9823564923905695,1,2,0,-1.1404990049414507,1,0.47505725509316915,-0.08178830280443035,0.17013106035126344,1,-0.7935953143081205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,-1.3008602568043865,0,0,0,0.8004591743327275,3,-1.1669035153369025,-0.6207356788511643,-0.5338179926678509,0,0.07372974467399254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,-0.05052727510238675,1,2,2,0.15347311457466806,1,0.7145016357237981,-0.32880585015918345,1.226054639879935,0,0.1611345955791667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,-1.3008602568043865,0,0,0,1.4474452340907868,3,-0.9112026562476171,0.07259766429229034,-0.5338179926678509,0,0.13424079530065158,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,-1.51830947101343,0,0,0,1.4474452340907868,3,-1.15471115649291,-0.2020222226343007,-0.5338179926678509,0,1.2637804069982872,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,-0.2679764893114302,1,2,2,0.15347311457466806,2,1.3770660251255713,0.03563859944186326,-0.5338179926678509,1,0.10062354495250767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,-1.463947167461169,0,0,0,1.4474452340907868,3,-1.1869136598285475,0.685931006303808,-0.5338179926678509,0,-1.2642368191821352,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
