,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Zona_Centro,Zona_Este,Zona_Norte,Zona_Sur,Profesion_Administración/Servicios,Profesion_Arte,Profesion_Empresa/Finanzas,Profesion_Otros,Profesion_Salud,Profesion_Tecnico/Ing,Campanna_anno_0.0,Campanna_anno_1.0,Campanna_anno_3.0,Campanna_anno_4.0,Campanna_anno_5.0
1172,1,1,55,1,2.0,0.0,3,1.0,33367,1306,30,0,220,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1173,1,1,43,0,2.0,2.0,4,2.0,85797,1031,30,0,431,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1174,0,1,46,1,2.0,0.0,2,1.0,123477,72,50,0,133,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1175,0,1,76,1,2.0,2.0,2,1.0,126886,779,50,0,70,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1176,0,1,44,1,2.0,0.0,3,1.0,117703,1376,30,0,54,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1177,0,1,43,1,2.0,0.0,1,2.0,27520,1744,30,0,457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1178,0,1,97,1,2.0,2.0,2,0.0,106336,1697,50,0,543,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1179,0,0,47,1,2.0,0.0,1,1.0,86975,1619,50,0,98,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1180,1,0,21,0,0.0,0.0,3,3.0,14397,2789,30,0,321,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1181,0,1,50,0,2.0,0.0,1,1.0,90589,74,120,0,586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1184,0,0,39,1,1.0,0.0,1,2.0,28374,1974,30,0,296,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1185,1,1,58,1,2.0,0.0,3,1.0,67875,7,80,0,587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1186,1,0,20,0,0.0,0.0,4,3.0,16116,14085,30,0,465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1187,1,0,23,0,0.0,0.0,4,3.0,12410,2064,30,0,340,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1189,1,1,42,0,2.0,1.0,3,2.0,39580,1077,30,1,118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1190,1,1,40,1,1.0,1.0,3,2.0,81695,1629,30,0,261,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1191,1,1,69,1,2.0,1.0,4,1.0,112238,7,80,1,140,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1192,1,0,34,1,1.0,0.0,2,2.0,24820,1284,30,1,349,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1193,1,0,28,0,0.0,0.0,1,2.0,20720,1547,30,0,538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1194,1,1,57,1,2.0,0.0,2,1.0,124732,1756,50,1,131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1195,1,0,21,0,0.0,0.0,4,3.0,12643,234,30,0,376,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1196,0,0,39,1,1.0,0.0,1,2.0,27755,1629,30,1,183,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1197,1,1,51,1,2.0,0.0,1,1.0,52430,642,50,0,457,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1198,0,0,33,0,1.0,0.0,4,2.0,18885,985,30,0,412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1199,0,1,65,1,2.0,1.0,5,1.0,127573,1619,200,1,299,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1200,0,0,28,0,0.0,0.0,3,2.0,22930,2685,30,0,366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1201,1,1,85,1,2.0,0.0,1,0.0,39679,1072,50,0,375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1202,0,1,64,1,2.0,1.0,2,1.0,69810,915,50,0,590,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1203,0,1,42,1,2.0,0.0,4,2.0,79905,1353,30,0,482,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1204,1,1,32,0,1.0,0.0,4,2.0,25746,1767,30,0,365,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1205,1,1,62,1,2.0,1.0,3,1.0,28975,876,30,0,198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1206,0,0,41,1,1.0,0.0,2,2.0,34107,1537,30,1,313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1207,1,1,54,1,2.0,1.0,4,1.0,103002,1072,80,1,385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1208,0,1,55,1,2.0,2.0,2,1.0,123559,935,50,0,468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1209,0,0,45,1,2.0,0.0,1,1.0,125369,1399,50,0,87,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1211,1,0,31,1,0.0,0.0,1,2.0,30947,1376,30,0,216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1212,0,0,39,0,1.0,0.0,2,2.0,20541,1215,30,0,284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1213,1,0,25,0,0.0,0.0,3,3.0,26881,1788,30,0,181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1214,0,1,47,1,2.0,1.0,2,1.0,106695,1658,50,1,241,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1215,1,0,20,0,0.0,0.0,1,3.0,18295,2271,30,1,341,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1216,1,0,33,0,1.0,0.0,4,2.0,20062,2066,30,0,412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1217,1,0,22,0,0.0,0.0,3,3.0,13716,14775,30,0,90,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1218,1,1,92,0,2.0,2.0,2,0.0,31069,583,30,1,261,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1219,1,0,33,0,1.0,0.0,5,2.0,19725,1629,30,1,113,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1220,0,0,46,1,2.0,0.0,1,1.0,58270,1737,50,0,450,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1221,1,0,31,1,0.0,0.0,1,2.0,30057,1675,30,0,187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1222,1,1,80,1,2.0,1.0,2,0.0,128725,1013,50,0,108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1223,0,1,67,1,2.0,2.0,4,1.0,106369,1385,80,0,381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1224,0,1,46,1,2.0,0.0,1,1.0,91400,1248,50,0,285,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1225,1,1,54,1,2.0,0.0,2,1.0,23036,1326,30,0,253,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1226,0,1,92,1,2.0,2.0,2,0.0,74609,1346,50,1,199,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1227,1,0,24,0,0.0,0.0,4,3.0,18335,1995,30,1,381,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1228,0,0,46,1,2.0,0.0,1,1.0,85223,1091,50,0,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1229,0,0,34,0,1.0,0.0,4,2.0,27302,778,30,0,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1230,0,0,45,0,2.0,0.0,2,1.0,93183,1652,120,0,90,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1231,0,1,54,1,2.0,1.0,4,1.0,48704,935,30,1,317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1232,1,1,64,1,2.0,1.0,2,1.0,57446,1189,50,1,145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1233,1,1,79,1,2.0,2.0,5,0.0,123333,1365,200,0,165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1234,1,1,50,1,2.0,1.0,4,1.0,49147,1463,30,0,74,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1235,1,1,54,1,2.0,1.0,5,1.0,122323,1248,200,1,152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1236,0,0,22,0,0.0,0.0,3,3.0,15995,2478,30,0,352,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1237,0,0,34,0,1.0,0.0,4,2.0,20225,1606,30,0,433,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1238,1,1,55,1,2.0,0.0,2,1.0,45122,779,50,0,370,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1239,0,0,72,0,2.0,0.0,1,1.0,39471,1619,30,0,376,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1240,0,1,86,1,2.0,2.0,2,0.0,106375,117,50,0,393,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1241,0,0,43,1,2.0,0.0,4,2.0,44048,1859,30,1,246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1242,0,1,50,1,2.0,1.0,3,1.0,46837,15215,30,0,594,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1243,1,1,32,0,1.0,0.0,4,2.0,25524,2043,30,1,151,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1244,1,0,28,0,0.0,0.0,3,2.0,27928,12705,30,1,326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1245,0,1,68,0,2.0,1.0,5,1.0,70584,642,30,0,225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1246,0,0,31,1,0.0,0.0,1,2.0,20390,1238,30,1,152,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1247,0,1,54,0,2.0,0.0,1,1.0,30455,1737,30,0,258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1248,1,0,32,1,1.0,0.0,1,2.0,25365,133,30,0,380,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1249,1,0,57,1,2.0,0.0,1,1.0,24282,642,30,0,385,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1250,1,0,25,0,0.0,0.0,4,3.0,27417,1374,30,0,230,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1251,1,0,20,0,0.0,0.0,3,3.0,13395,2409,30,1,192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1252,0,0,21,0,0.0,0.0,1,3.0,13798,1374,30,0,96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1253,0,0,32,0,1.0,0.0,4,2.0,18393,1537,30,0,53,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1254,1,1,29,1,0.0,1.0,2,2.0,18182,1926,30,0,51,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1255,1,1,56,0,2.0,0.0,4,1.0,59945,1052,30,0,87,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1256,1,1,30,0,0.0,2.0,3,2.0,20116,1077,30,0,249,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1257,1,0,22,0,0.0,0.0,3,3.0,13867,13395,30,0,249,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1258,1,1,68,1,2.0,0.0,1,1.0,82338,1189,50,0,393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1259,0,1,69,0,2.0,1.0,8,1.0,64329,74,30,0,225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1260,1,0,58,1,2.0,0.0,1,1.0,47767,681,50,0,182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1261,1,0,31,0,0.0,0.0,3,2.0,25846,985,30,0,73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1262,0,0,36,1,1.0,0.0,3,2.0,27415,1353,30,0,433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1263,0,1,50,1,2.0,1.0,2,1.0,88776,1072,50,0,394,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1264,0,1,41,1,1.0,0.0,4,2.0,26460,1054,30,0,67,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1265,1,1,67,1,2.0,1.0,2,1.0,71508,1189,50,1,338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1267,1,0,46,0,2.0,0.0,3,1.0,60220,74,30,0,51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1268,1,1,57,1,2.0,2.0,4,1.0,122965,681,80,1,344,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1269,0,1,56,1,2.0,0.0,1,1.0,127661,779,50,0,476,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1270,0,0,54,0,2.0,0.0,2,1.0,27604,1541,30,0,193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1271,1,1,56,1,2.0,0.0,2,1.0,64971,1678,50,1,373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1272,1,1,32,0,1.0,1.0,4,2.0,30451,1951,30,0,126,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1273,1,1,58,1,2.0,2.0,2,1.0,26674,1717,30,0,494,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1274,1,1,44,1,2.0,0.0,1,1.0,44404,1054,50,0,37,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1275,0,1,43,1,2.0,1.0,2,2.0,22281,1721,30,0,170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1276,0,0,28,1,0.0,0.0,4,2.0,30673,1788,30,0,189,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1277,0,1,32,0,1.0,1.0,2,2.0,18353,1928,30,0,588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1278,1,1,66,1,2.0,1.0,5,1.0,81281,1717,30,0,41,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1279,0,0,28,1,0.0,0.0,3,2.0,19975,1098,30,0,127,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1280,1,1,61,1,2.0,2.0,2,1.0,44683,1424,50,0,287,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1281,1,1,73,1,2.0,2.0,2,1.0,47132,603,50,0,228,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1282,1,0,30,1,0.0,0.0,6,2.0,20694,1905,30,0,379,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1283,1,1,56,0,2.0,1.0,4,1.0,70162,1013,30,0,100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1284,1,1,39,0,1.0,0.0,2,2.0,24020,1974,30,0,505,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1285,1,1,72,1,2.0,0.0,2,1.0,33264,1424,30,0,298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1286,0,1,53,1,2.0,1.0,5,1.0,113361,72,30,0,49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1287,0,0,22,0,0.0,0.0,4,3.0,13333,2996,30,0,554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1288,1,0,35,1,1.0,0.0,5,2.0,22049,1583,30,1,215,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1289,0,1,87,1,2.0,2.0,2,0.0,35720,1561,50,1,233,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1290,0,0,23,0,0.0,0.0,3,3.0,23541,2754,30,1,166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1291,1,0,40,1,1.0,0.0,1,2.0,79290,1146,50,0,418,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1292,0,1,77,1,2.0,1.0,2,1.0,42214,1189,50,1,332,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1293,0,0,31,1,0.0,0.0,3,2.0,21787,778,30,0,138,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1294,1,0,28,1,0.0,0.0,1,2.0,19546,1995,30,1,269,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1295,0,1,40,0,1.0,0.0,2,2.0,115568,1721,120,0,362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1296,1,0,22,0,0.0,0.0,4,3.0,20089,2064,30,0,585,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1297,0,0,35,1,1.0,0.0,3,2.0,25568,1583,30,0,499,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1298,1,1,54,0,2.0,0.0,2,1.0,58295,1541,30,0,599,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1299,0,0,31,1,0.0,0.0,2,2.0,22847,847,30,0,553,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1300,0,1,54,1,2.0,1.0,6,1.0,83506,1678,30,1,188,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1301,1,0,20,0,0.0,0.0,4,3.0,13156,1512,30,0,300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1302,0,1,51,0,2.0,1.0,5,1.0,85518,1072,30,0,237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1303,1,1,52,0,2.0,0.0,2,1.0,53970,11305,30,0,229,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1304,0,0,35,0,1.0,0.0,1,2.0,29082,1652,30,0,106,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1305,1,1,52,1,2.0,1.0,2,1.0,105530,1287,50,0,591,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1306,0,1,54,1,2.0,1.0,4,1.0,58158,74,80,0,222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1307,1,0,31,0,0.0,0.0,9,2.0,23760,755,30,0,141,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1308,1,1,86,0,2.0,0.0,1,0.0,70379,915,30,0,255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1309,1,1,64,1,2.0,1.0,3,1.0,111461,837,80,0,493,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1310,0,0,23,0,0.0,0.0,4,3.0,18220,12705,30,0,296,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1311,1,1,58,1,2.0,1.0,2,1.0,63871,857,50,0,53,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1312,0,1,74,1,2.0,1.0,3,1.0,90467,1287,80,0,369,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1313,1,0,29,1,0.0,0.0,5,2.0,30342,1754,30,0,411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1314,0,0,29,0,0.0,0.0,3,2.0,19430,1512,30,0,454,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1315,1,1,44,1,2.0,1.0,2,1.0,56054,847,50,0,122,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1316,1,0,28,1,0.0,0.0,3,2.0,21608,1857,30,1,142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1317,1,0,45,1,2.0,0.0,1,1.0,92460,824,50,0,459,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1318,1,1,50,1,2.0,2.0,3,1.0,127020,1385,80,1,124,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
